Testie,Time,State,Player Position X,Player Position Y,Player Position Z,Monster Position X,Monster Position Y,Monster Position Z,CurrentDeath
Testie2,49764,Game,57.64262,-3.970003,15.35263,54.56681,-2.971169,23.1223,0
Testie2,49931,Game,57.3646,-3.970003,14.39191,55.36701,-2.971169,22.90715,0
Testie2,50097,Game,56.96667,-3.970003,13.52345,56.12467,-2.971168,22.6206,0
Testie2,50231,Game,56.28394,-3.970003,13.10671,56.61775,-2.967424,22.28211,0
Testie2,50398,Game,55.44986,-3.970003,12.55548,57.0666,-2.963839,21.75011,0
Testie2,50564,Game,54.73339,-3.970003,11.85924,57.31755,-2.956279,21.11757,0
Testie2,50730,Game,54.09303,-3.970003,11.09121,57.3619,-2.949715,20.40352,0
Testie2,50897,Game,53.239,-3.970003,10.73067,57.19558,-2.949678,19.62573,0
Testie2,51031,Game,52.44357,-3.970003,10.64566,56.99855,-2.950663,18.9887,0
Testie2,51199,Game,51.47106,-3.970003,10.41396,56.76629,-2.951824,18.19603,0
Testie2,51364,Game,50.97266,-3.970003,9.547219,56.52987,-2.953006,17.40475,0
Testie2,51531,Game,50.35368,-3.970003,8.779075,56.28901,-2.955698,16.61449,0
Testie2,51697,Game,49.37034,-3.970003,8.659655,56.04077,-2.956831,15.82682,0
Testie2,51831,Game,48.60646,-3.970003,8.870094,55.81897,-2.962375,15.20613,0
Testie2,51997,Game,47.91809,-3.970003,9.58114,55.39548,-2.971169,14.52078,0
Testie2,52164,Game,47.38384,-3.970003,10.42626,54.79448,-2.971169,13.96693,0
Testie2,52330,Game,46.76124,-3.970003,11.14652,54.14405,-2.971169,13.4616,0
Testie2,52497,Game,45.79142,-3.970003,11.3876,53.88451,-2.971169,13.26019,0
Testie2,52631,Game,45.18787,-3.970003,11.83109,53.92162,-2.971169,13.29852,0
Testie2,52797,Game,44.89351,-3.970003,12.78675,54.10675,-2.971169,13.49049,0
Testie2,52965,Game,44.59946,-3.970003,13.74255,54.44565,-2.971169,13.84288,0
Testie2,53131,Game,44.29977,-3.97,14.69656,54.93811,-2.971169,14.35588,0
Testie2,53297,Game,43.99173,-3.97,15.64798,55.58219,-2.971169,15.0314,0
Testie2,53431,Game,43.74459,-3.97,16.40862,56.18623,-2.956167,15.69603,0
Testie2,53597,Game,43.43226,-3.97,17.35859,56.84136,-2.952982,16.67332,0
Testie2,53764,Game,43.15033,-3.97,18.31773,57.32052,-2.949053,17.78569,0
Testie2,53931,Game,42.95407,-3.97,19.29812,57.6052,-2.94763,19.00477,0
Testie2,54097,Game,42.91964,-3.97,20.28921,57.68688,-2.94807,20.31421,0
Testie2,54231,Game,43.02885,-3.97,21.04026,57.60412,-2.960023,21.42264,0
Testie2,54398,Game,42.72224,-3.97,21.98697,57.31137,-2.971169,22.87193,0
Testie2,54564,Game,42.94515,-3.97,22.94994,56.8024,-2.971169,24.37163,0
Testie2,54730,Game,43.34963,-3.97,23.8644,56.12567,-2.971169,25.89029,0
Testie2,54897,Game,43.74999,-3.97,24.7808,55.42418,-2.971169,27.38576,0
Testie2,55031,Game,43.83686,-3.97,25.33348,54.87496,-2.971169,28.58898,0
Testie2,55197,Game,43.33896,-3.97,25.14236,54.20457,-2.971169,30.08841,0
Testie2,55364,Game,42.95803,-3.97,24.66971,53.63498,-2.971169,31.65182,0
Testie2,55530,Game,42.83649,-3.97,24.0153,53.07335,-2.971169,33.22095,0
Testie2,55698,Game,43.29181,-3.97,23.52874,52.51167,-2.971169,34.79023,0
Testie2,55831,Game,43.29181,-3.97,23.52874,52.06238,-2.971169,36.04552,0
Testie2,55998,Game,43.29181,-3.97,23.52874,51.50071,-2.971169,37.61476,0
Testie2,56163,Game,43.60976,-3.97,23.28623,50.93917,-2.971169,39.18364,0
Testie2,56331,Game,44.2074,-3.97,22.99371,50.37745,-2.971169,40.75302,0
Testie2,56497,Game,44.21178,-3.97,23.00373,49.81584,-2.971169,42.32211,0
Testie2,56631,Game,44.11573,-3.97,23.48522,49.35429,-2.971169,43.56242,0
Testie2,56797,Game,44.28951,-3.97,24.10362,48.77868,-2.971169,45.10518,0
Testie2,56964,Game,44.04377,-3.97,24.69159,48.2366,-2.971169,46.65959,0
Testie2,57131,Game,43.61075,-3.97,25.19054,47.76066,-2.962155,48.25478,0
Testie2,57297,Game,43.00278,-3.97,25.26198,47.28745,-2.959223,49.85178,0
Testie2,57431,Game,42.50019,-3.97,25.08351,46.90884,-2.956878,51.12949,0
Testie2,57597,Game,41.87963,-3.97,24.94715,46.43571,-2.953947,52.72623,0
Testie2,57764,Game,41.23943,-3.97,25.10907,45.96265,-2.860933,54.32273,0
Testie2,57931,Game,40.57277,-3.97,25.10908,45.48951,-2.623109,55.91946,0
Testie2,58097,Game,40.08253,-3.97,24.77065,45.01616,-2.630523,57.51696,0
Testie2,58231,Game,39.79678,-3.97,24.32039,44.64537,-2.445133,58.79062,0
Testie2,58398,Game,39.54831,-3.97,23.70688,44.21664,-2.437836,60.36243,0
Testie2,58564,Game,39.54831,-3.97,23.70688,43.78195,-2.437836,61.92369,0
Testie2,58731,Game,39.54831,-3.97,23.70688,41.2133,-2.438981,67.14059,0
Testie2,58897,Game,39.64008,-3.97,23.31763,41.22134,-2.44203,71.06222,0
Testie2,59031,Game,40.07301,-3.97,23.09551,41.22777,-2.444469,74.19939,0
Testie2,59197,Game,40.72879,-3.97,22.97515,41.23581,-2.447519,78.1213,0
Testie2,59364,Game,41.36304,-3.97,22.95455,41.26466,-2.437836,80.67429,0
Testie2,59531,Game,41.89241,-3.97,23.34575,41.42918,-2.437836,81.13019,0
Testie2,59697,Game,42.05285,-3.97,23.55707,41.67348,-2.437836,81.13019,0
Testie2,59831,Game,42.05285,-3.97,23.55707,41.91999,-2.437836,81.13019,0
Testie2,59998,Game,42.16771,-3.97,23.48914,42.31834,-2.437836,81.13019,0
Testie2,60164,Game,42.79008,-3.97,23.67657,42.77794,-2.437836,81.13019,0
Testie2,60331,Game,43.43559,-3.97,23.51155,43.32955,-2.437836,81.62003,0
Testie2,60497,Game,44.09989,-3.97,23.47418,44.07393,-2.437836,82.32424,0
Testie2,60631,Game,44.62071,-3.970003,23.5823,44.80922,-2.467675,82.96459,0
Testie2,60798,Game,45.22967,-3.970003,23.85037,45.90773,-2.7708,83.85327,0
Testie2,60964,Game,45.84956,-3.970003,23.90737,47.20301,-2.935246,84.82092,0
Testie2,61131,Game,46.50637,-3.970003,23.79415,48.53824,-2.971169,85.75423,0
Testie2,61297,Game,47.11292,-3.970003,23.90781,49.81332,-2.771311,86.74536,0
Testie2,61431,Game,47.44082,-3.970003,24.28927,50.72394,-2.256995,87.6456,0
Testie2,61597,Game,47.44082,-3.970003,24.28927,51.70031,-1.690748,88.88812,0
Testie2,61764,Game,47.44082,-3.970003,24.28927,52.36411,-1.692453,90.24294,0
Testie2,61931,Game,47.54052,-3.970003,24.37779,52.31552,-1.66401,91.6501,0
Testie2,62097,Game,48.01541,-3.970003,24.84544,52.28411,-1.637836,92.40392,0
Testie2,62231,Game,48.42897,-3.970003,25.13462,52.28411,-1.637836,92.40392,0
Testie2,62398,Game,49.09309,-3.970003,25.18992,52.28411,-1.637836,92.40392,0
Testie2,62564,Game,49.75072,-3.970003,25.29807,52.28411,-1.637836,92.40392,0
Testie2,62731,Game,50.10423,-3.970003,25.86335,52.28411,-1.637836,92.40392,0
Testie2,62897,Game,50.6899,-3.970003,26.10954,52.28411,-1.637836,92.40392,0
Testie2,63031,Game,51.20031,-3.970003,26.26437,52.28411,-1.637836,92.40392,0
Testie2,63197,Game,51.70555,-3.970003,26.62026,52.28411,-1.637836,92.40392,0
Testie2,63364,Game,52.01444,-3.970003,27.21111,52.28411,-1.637836,92.40392,0
Testie2,63531,Game,52.31954,-3.970003,27.80376,52.28411,-1.637836,92.40392,0
Testie2,63697,Game,52.82007,-3.970003,28.16699,52.28411,-1.637836,92.40392,0
Testie2,63831,Game,53.32414,-3.970003,28.3408,52.28411,-1.637836,92.40392,0
Testie2,63998,Game,53.79963,-3.970003,28.72721,52.28411,-1.637836,92.40392,0
Testie2,64164,Game,53.61699,-3.970003,29.33303,52.28411,-1.637836,92.40392,0
Testie2,64331,Game,53.44289,-3.970003,29.69317,52.2463,-1.640763,92.32348,0
Testie2,64497,Game,53.44289,-3.970003,29.69317,52.20848,-1.643692,92.24302,0
Testie2,64632,Game,53.44289,-3.970003,29.69317,52.11016,-1.651304,92.03386,0
Testie2,64797,Game,53.36489,-3.970003,29.43803,51.90218,-1.667407,91.59139,0
Testie2,64963,Game,53.15893,-3.970003,28.80417,51.8795,-1.669163,91.54315,0
Testie2,65131,Game,52.94627,-3.970003,28.17225,51.76606,-1.677946,91.30182,0
Testie2,65297,Game,52.94627,-3.970003,28.17225,51.55809,-1.693126,90.85934,0
Testie2,65431,Game,52.98849,-3.970003,27.87716,51.39585,-1.703585,90.5142,0
Testie2,65598,Game,53.58479,-3.970003,27.58394,51.35804,-1.701986,90.43375,0
Testie2,65764,Game,54.21595,-3.970003,27.6498,51.22571,-1.687865,90.15224,0
Testie2,65930,Game,54.80459,-3.970003,27.41254,50.99884,-1.663655,89.66958,0
Testie2,66097,Game,55.41075,-3.970003,27.26445,50.73606,-1.643103,89.11054,0
Testie2,66232,Game,55.81739,-3.970003,26.9702,50.58523,-1.727855,88.78047,0
Testie2,66398,Game,56.46045,-3.970003,26.79428,50.54731,-1.748471,88.70007,0
Testie2,66564,Game,57.10347,-3.97,26.61837,50.41459,-1.827004,88.41869,0
Testie2,66731,Game,57.63115,-3.97,26.28939,50.19168,-2.073237,87.9453,0
Testie2,66898,Game,57.63115,-3.97,26.28939,49.94875,-2.362247,87.42932,0
Testie2,67031,Game,57.4601,-3.97,26.08483,49.80606,-2.502934,87.12551,0
Testie2,67198,Game,57.03247,-3.97,25.57339,49.80226,-2.510319,87.11749,0
Testie2,67364,Game,56.37843,-3.970003,25.65505,49.76804,-2.576859,87.04516,0
Testie2,67531,Game,55.76337,-3.970003,25.59436,49.76424,-2.58425,87.03712,0
Testie2,67697,Game,55.76337,-3.970003,25.59436,49.72618,-2.658187,86.95678,0
Testie2,67832,Game,55.64101,-3.970003,25.54141,49.62713,-2.850434,86.74792,0
Testie2,67998,Game,55.01309,-3.970003,25.43009,49.39956,-2.971169,86.33091,0
Testie2,68164,Game,54.38403,-3.970003,25.60331,49.35854,-2.971169,86.29681,0
Testie2,68330,Game,53.85582,-3.970003,25.66022,49.15347,-2.971169,86.12629,0
Testie2,68497,Game,53.84281,-3.970003,25.79295,48.77753,-2.971169,85.81368,0
Testie2,68631,Game,53.72106,-3.970003,26.30257,48.35374,-2.965397,85.4613,0
Testie2,68797,Game,53.2591,-3.970003,26.72004,48.31272,-2.962948,85.42719,0
Testie2,68964,Game,52.71147,-3.970003,27.08572,48.10769,-2.958028,85.2567,0
Testie2,69131,Game,52.23081,-3.970003,27.52066,47.73172,-2.952566,84.94408,0
Testie2,69297,Game,52.20906,-3.970003,27.50914,47.69072,-2.951329,84.90999,0
Testie2,69432,Game,52.48756,-3.970003,27.08992,47.65654,-2.950298,84.88156,0
Testie2,69597,Game,52.76543,-3.970003,26.77295,47.51984,-2.946175,84.76791,0
Testie2,69764,Game,53.01115,-3.970003,26.87624,47.21234,-2.936899,84.51221,0
Testie2,69931,Game,53.01115,-3.970003,26.87624,46.73386,-2.922467,84.11436,0
Testie2,70097,Game,53.01115,-3.970003,26.87624,46.11112,-2.88849,83.59653,0
Testie2,70231,Game,53.54007,-3.970003,26.9447,45.59956,-2.643873,83.17116,0
Testie2,70397,Game,53.99408,-3.970003,27.38783,44.95912,-2.492742,82.63862,0
Testie2,70564,Game,53.62086,-3.970003,27.80783,42.9724,-2.437836,80.9866,0
Testie2,70730,Game,53.34642,-3.970003,28.39178,41.23732,-2.423812,78.85696,0
Testie2,70897,Game,53.37314,-3.970003,29.11702,41.2333,-2.383863,76.89693,0
Testie2,71032,Game,53.51934,-3.970003,29.90396,41.23009,-2.351883,75.32784,0
Testie2,71198,Game,53.51715,-3.970003,30.90014,41.22607,-2.311937,73.36795,0
Testie2,71364,Game,52.89441,-3.970003,31.62,41.22205,-2.271989,71.40793,0
Testie2,71530,Game,52.61271,-3.970003,32.53869,41.21803,-2.232027,69.44724,0
Testie2,71697,Game,52.76823,-3.970003,33.14455,41.21401,-2.19207,67.48677,0
Testie2,71831,Game,53.02002,-3.970003,33.61464,41.2108,-2.160106,65.91853,0
Testie2,71997,Game,53.32244,-3.970003,34.20869,41.24596,-2.437836,65.226,0
Testie2,72164,Game,53.51194,-3.970003,34.84437,41.43187,-2.437836,64.85496,0
Testie2,72331,Game,53.59803,-3.970003,35.50546,41.77807,-2.437836,64.52403,0
Testie2,72498,Game,53.68274,-3.970003,36.16672,42.27833,-2.437836,64.48392,0
Testie2,72631,Game,53.45506,-3.970003,36.61555,42.78633,-2.437836,64.4617,0
Testie2,72798,Game,53.61896,-3.970003,37.05627,43.45814,-2.437836,64.29317,0
Testie2,72964,Game,53.14686,-3.970003,36.80814,44.00379,-2.437836,63.94458,0
Testie2,73130,Game,53.14686,-3.970003,36.80814,44.41141,-2.437836,63.42353,0
Testie2,73297,Game,53.14686,-3.970003,36.80814,44.6708,-2.457846,62.73844,0
Testie2,73431,Game,53.14686,-3.970003,36.80814,44.77592,-2.510405,62.09074,0
Testie2,73598,Game,53.14686,-3.970003,36.80814,44.88925,-2.56707,61.2654,0
Testie2,73764,Game,53.80642,-3.970003,36.71193,44.99659,-2.620739,60.44451,0
Testie2,73930,Game,54.00684,-3.970003,36.12734,45.08822,-2.666555,59.63706,0
Testie2,74097,Game,53.57329,-3.970003,35.72115,45.18442,-2.714654,58.8302,0
Testie2,74231,Game,53.11274,-3.970003,35.49141,45.27126,-2.758073,58.18401,0
Testie2,74398,Game,52.78021,-3.970003,35.26908,45.3954,-2.820144,57.374,0
Testie2,74564,Game,52.55832,-3.970003,35.60179,45.52186,-2.67691,56.58005,0
Testie2,74730,Game,52.19566,-3.970003,36.16109,45.69761,-2.69026,55.78382,0
Testie2,74897,Game,52.13538,-3.970003,36.27991,45.92253,-2.85913,54.98178,0
Testie2,75032,Game,52.04342,-3.970003,36.80424,46.10255,-2.909585,54.33982,0
Testie2,75197,Game,51.96141,-3.970003,37.66692,46.32756,-2.957698,53.53743,0
Testie2,75364,Game,51.89688,-3.970003,38.66479,46.55256,-2.958666,52.73508,0
Testie2,75530,Game,52.40712,-3.970003,39.46923,46.77756,-2.959634,51.93274,0
Testie2,75697,Game,52.81626,-3.970003,40.15321,47.00258,-2.960602,51.13034,0
Testie2,75831,Game,52.94991,-3.970003,40.63826,47.16946,-2.960928,50.49579,0
Testie2,75997,Game,52.82583,-3.970003,41.26094,47.38359,-2.961543,49.70129,0
Testie2,76164,Game,53.08242,-3.970003,41.87614,47.58879,-2.961885,48.91506,0
Testie2,76330,Game,53.20423,-3.970003,42.64505,47.80658,-2.962707,48.12673,0
Testie2,76497,Game,53.41766,-3.970003,43.62048,48.03265,-2.964597,47.34082,0
Testie2,76631,Game,53.63008,-3.970003,44.3917,48.22493,-2.971169,46.72432,0
Testie2,76797,Game,53.89563,-3.970003,45.35576,48.60904,-2.971169,46.01642,0
Testie2,76963,Game,54.28198,-3.970003,46.22578,49.16474,-2.971169,45.44469,0
Testie2,77130,Game,54.61825,-3.970003,47.10654,49.81251,-2.971169,45.07111,0
Testie2,77297,Game,54.72799,-3.970003,48.10054,50.50375,-2.971169,44.91472,0
Testie2,77431,Game,54.81577,-3.970003,48.89563,51.05743,-2.971169,44.94914,0
Testie2,77597,Game,55.22009,-3.970003,49.76559,51.71322,-2.971169,45.1884,0
Testie2,77764,Game,55.66575,-3.970003,50.66021,52.30418,-2.971169,45.64011,0
Testie2,77931,Game,55.69324,-3.970003,51.56617,52.8205,-2.971169,46.26218,0
Testie2,78096,Game,55.18568,-3.970003,52.42785,53.32015,-2.971169,46.90302,0
Testie2,78231,Game,54.78985,-3.970003,53.12323,53.70964,-2.971169,47.42692,0
Testie2,78397,Game,54.3101,-3.970003,54.00024,54.10571,-2.971169,47.95364,0
Testie2,78564,Game,53.97484,-3.970003,54.94178,54.4196,-2.971169,48.38414,0
Testie2,78730,Game,53.69768,-3.970003,55.90203,54.67702,-2.971169,48.73413,0
Testie2,78897,Game,53.49425,-3.970003,56.88097,54.88761,-2.971169,49.13589,0
Testie2,79031,Game,53.34846,-3.970003,57.66756,54.96054,-2.971169,49.57701,0
Testie2,79198,Game,53.16624,-3.970003,58.65073,54.91367,-2.971169,50.27301,0
Testie2,79364,Game,53.00431,-3.970003,59.63748,54.74954,-2.971169,51.08356,0
Testie2,79531,Game,52.84959,-3.970003,60.62547,54.58342,-2.971169,51.9002,0
Testie2,79697,Game,52.70008,-3.970003,61.6141,54.42169,-2.971169,52.71758,0
Testie2,79831,Game,52.58041,-3.970003,62.40535,54.29499,-2.971169,53.37231,0
Testie2,79998,Game,52.43677,-3.970003,63.39485,54.14013,-2.971169,54.19104,0
Testie2,80164,Game,52.32184,-3.970003,64.38814,53.98915,-2.971169,55.01056,0
Testie2,80331,Game,52.21765,-3.970003,65.38281,53.84399,-2.971169,55.83125,0
Testie2,80497,Game,52.10619,-3.970003,66.37652,53.70495,-2.971169,56.65286,0
Testie2,80631,Game,52.01149,-3.970003,67.17067,53.59682,-2.971169,57.31051,0
Testie2,80798,Game,51.88963,-3.970003,68.1632,53.46506,-2.971169,58.13335,0
Testie2,80964,Game,51.76082,-3.970003,69.15495,53.33603,-2.971169,58.95671,0
Testie2,81130,Game,51.8465,-3.970003,69.93306,53.21242,-2.971169,59.7808,0
Testie2,81297,Game,51.8309,-3.970003,70.91264,53.10264,-2.971169,60.60687,0
Testie2,81431,Game,51.7763,-3.970003,71.69633,53.02099,-2.971169,61.26855,0
Testie2,81597,Game,51.57078,-3.970003,72.675,52.92164,-2.971169,62.09596,0
Testie2,81764,Game,50.85501,-3.970003,73.30257,52.82079,-2.971169,62.92313,0
Testie2,81931,Game,50.66627,-3.970003,74.28454,52.71992,-2.971169,63.75038,0
Testie2,82097,Game,50.52883,-3.970003,75.27504,52.61906,-2.971169,64.57758,0
Testie2,82231,Game,50.43134,-3.970003,76.06898,52.53838,-2.971169,65.23927,0
Testie2,82398,Game,50.31636,-3.970003,77.06281,52.43748,-2.971169,66.06686,0
Testie2,82564,Game,49.93391,-3.970003,77.90688,52.34693,-2.971169,66.87268,0
Testie2,82731,Game,49.89623,-3.970003,78.37396,52.27898,-2.971169,67.62497,0
Testie2,82897,Game,49.54811,-3.970003,78.89718,52.11949,-2.971169,68.25026,0
Testie2,83030,Game,49.21527,-3.970003,79.30993,51.90407,-2.971169,68.61686,0
Testie2,83198,Game,49.0946,-3.970003,79.95876,51.535,-2.971169,68.90179,0
Testie2,83364,Game,48.91069,-3.970003,80.56221,51.06664,-2.971169,68.98799,0
Testie2,83531,Game,48.60086,-3.970003,81.15234,50.51391,-2.971169,68.86874,0
Testie2,83697,Game,48.31807,-3.970003,81.75605,49.89522,-2.971169,68.53747,0
Testie2,83831,Game,48.09267,-3.970003,82.23942,49.37729,-2.971169,68.13625,0
Testie2,83997,Game,48.08744,-3.970003,82.78531,48.73938,-2.971169,67.61555,0
Testie2,84164,Game,48.70362,-3.970003,83.03655,48.09361,-2.971169,67.10053,0
Testie2,84332,Game,49.209,-3.970003,82.60307,47.45235,-2.971169,66.58752,0
Testie2,84497,Game,49.79854,-3.970003,82.37538,46.79461,-2.971169,66.09179,0
Testie2,84631,Game,50.27212,-3.970003,82.20742,46.22515,-2.971169,65.75172,0
Testie2,84797,Game,50.66209,-3.970003,81.66669,44.21498,-2.602186,65.52906,0
Testie2,84964,Game,51.10567,-3.970003,81.2128,41.21089,-2.438066,65.96429,0
Testie2,85131,Game,51.10567,-3.970003,81.2128,41.21491,-2.43959,67.92501,0
Testie2,85297,Game,51.10567,-3.970003,81.2128,41.21893,-2.441115,69.88557,0
Testie2,85430,Game,50.71302,-3.970003,81.28889,41.22215,-2.442335,71.45453,0
Testie2,85597,Game,50.18267,-3.970003,81.65062,41.22617,-2.443859,73.41508,0
Testie2,85763,Game,49.59349,-3.970003,81.96257,41.23019,-2.445384,75.37603,0
Testie2,85930,Game,49.08303,-3.970003,82.33961,41.23421,-2.446908,77.33673,0
Testie2,86097,Game,48.65568,-3.970003,82.78979,41.23822,-2.448433,79.29718,0
Testie2,86231,Game,48.09417,-3.970003,83.32426,41.26228,-2.437836,80.17356,0
Testie2,86397,Game,48.01507,-3.970003,84.32059,41.44886,-2.437836,80.88233,0
Testie2,86564,Game,47.95228,-3.970003,85.31858,41.79676,-2.437836,81.13019,0
Testie2,86731,Game,47.8367,-3.970003,86.31142,42.27919,-2.437836,81.13019,0
Testie2,86897,Game,47.69511,-3.970003,87.30137,42.86193,-2.437836,81.13019,0
Testie2,87031,Game,47.58038,-3.970003,88.02571,43.37069,-2.437836,81.2112,0
Testie2,87197,Game,48.04951,-3.970003,88.42965,43.95829,-2.437836,81.49409,0
Testie2,87364,Game,47.99495,-3.970003,89.09297,44.46589,-2.437836,81.98416,0
Testie2,87531,Game,47.91739,-3.970003,89.75516,44.86757,-2.477432,82.66828,0
Testie2,87697,Game,48.09623,-3.970003,90.35417,45.19264,-2.531791,83.43366,0
Testie2,87831,Game,48.08389,-3.970003,90.88107,45.44724,-2.579213,84.04865,0
Testie2,87998,Game,47.95781,-3.970003,91.53577,45.7407,-2.701189,84.82751,0
Testie2,88164,Game,47.48986,-3.970003,91.9639,45.99428,-2.806445,85.62048,0
Testie2,88331,Game,47.46942,-3.970003,92.58231,46.17695,-2.879725,86.43311,0
Testie2,88498,Game,47.78973,-3.970003,93.5297,46.35098,-2.907762,87.24814,0
Testie2,88631,Game,48.03556,-3.970003,94.29081,46.49978,-2.914321,87.89782,0
Testie2,88797,Game,48.72928,-3.970003,94.96458,46.70533,-2.925098,88.70538,0
Testie2,88964,Game,49.41668,-3.970003,95.69098,46.96581,-2.933714,89.49683,0
Testie2,89130,Game,50.16382,-3.970003,96.29759,47.22286,-2.938931,90.27653,0
Testie2,89298,Game,50.97659,-3.970003,96.86473,47.4264,-2.946051,91.06412,0
Testie2,89430,Game,51.6759,-3.970003,97.11674,47.54722,-2.949287,91.6776,0
Testie2,89597,Game,52.67508,-3.970003,97.14815,47.74347,-2.954544,92.36893,0
Testie2,89764,Game,53.67345,-3.970003,97.20152,48.12013,-2.964633,93.04758,0
Testie2,89930,Game,54.63176,-3.970003,97.02647,48.57314,-2.969566,93.70869,0
Testie2,90097,Game,55.57901,-3.970003,96.73034,49.18194,-2.611446,94.24448,0
Testie2,90230,Game,56.3489,-3.970003,96.94167,49.7637,-2.60938,94.54446,0
Testie2,90398,Game,57.3426,-3.97,96.90285,50.54793,-2.899715,94.82338,0
Testie2,90564,Game,58.30405,-3.97,96.62788,51.34702,-2.942528,95.05878,0
Testie2,90730,Game,59.00321,-3.97,96.00815,52.16127,-2.96563,95.23539,0
Testie2,90897,Game,59.79948,-3.97,95.44028,52.98983,-2.971169,95.32004,0
Testie2,91031,Game,59.98439,-3.97,94.70699,53.65629,-2.971169,95.3317,0
Testie2,91198,Game,60.08823,-3.97,93.71237,54.48248,-2.971169,95.23112,0
Testie2,91364,Game,60.10602,-3.97,92.71661,55.28185,-2.971169,95.0005,0
Testie2,91530,Game,59.95477,-3.97,91.72819,56.02716,-2.971169,94.63048,0
Testie2,91697,Game,59.88246,-3.97,90.76532,56.68633,-2.971169,94.12345,0
Testie2,91831,Game,60.13689,-3.97,90.0094,57.14849,-2.971169,93.64318,0
Testie2,91997,Game,60.14107,-3.97,89.01147,57.66358,-2.971169,92.98876,0
Testie2,92164,Game,59.50797,-3.97,88.3364,58.08895,-2.971169,92.27344,0
Testie2,92330,Game,59.11094,-3.97,87.47108,58.36564,-2.971169,91.48936,0
Testie2,92497,Game,58.23945,-3.97,86.98123,58.49471,-2.971169,90.66771,0
Testie2,92631,Game,57.56618,-3.97,86.549,58.4701,-2.971169,90.00431,0
Testie2,92797,Game,56.73075,-3.97,85.9994,58.26558,-2.971169,89.20103,0
Testie2,92964,Game,55.89935,-3.970003,85.44366,57.93906,-2.971169,88.46008,0
Testie2,93131,Game,55.07227,-3.970003,84.88158,57.61527,-2.971169,87.83056,0
Testie2,93297,Game,54.23716,-3.970003,84.33176,57.29907,-2.971169,87.20975,0
Testie2,93431,Game,53.56319,-3.970003,83.90075,56.91742,-2.668877,86.75933,0
Testie2,93597,Game,52.75,-3.970003,83.31984,56.29052,-2.971169,86.24931,0
Testie2,93764,Game,52.03271,-3.970003,82.62474,55.65347,-2.971169,85.75342,0
Testie2,93930,Game,51.46427,-3.970003,81.80379,55.0074,-2.971169,85.24679,0
Testie2,94097,Game,51.05164,-3.970003,80.8968,54.36809,-2.971169,84.73898,0
Testie2,94231,Game,50.94051,-3.970003,80.10615,53.87726,-2.971169,84.33805,0
Testie2,94397,Game,50.94923,-3.970003,79.10636,53.2563,-2.971169,83.84509,0
Testie2,94564,Game,50.97889,-3.970003,78.10692,52.71207,-2.971169,83.41141,0
Testie2,94730,Game,51.01937,-3.970003,77.10767,52.60855,-2.971169,83.33463,0
Testie2,94897,Game,51.10513,-3.970003,76.11145,52.52422,-2.971169,83.30653,0
Testie2,95030,Game,51.18979,-3.970003,75.31597,52.30497,-2.971169,83.23344,0
Testie2,95197,Game,51.30126,-3.970003,74.32216,51.84115,-2.971169,83.07884,0
Testie2,95364,Game,51.41272,-3.970003,73.32841,51.16653,-2.971169,82.85399,0
Testie2,95531,Game,51.52419,-3.970003,72.33459,50.37698,-2.971169,82.59083,0
Testie2,95697,Game,51.834,-3.970003,71.65438,49.58765,-2.971169,82.32774,0
Testie2,95831,Game,51.82806,-3.970003,70.85459,48.95639,-2.971169,82.11732,0
